artist.name,duration,tempo,title,year
Erkki Junkkarinen,215.82322000000002,100.61200000000001,Rakkauden satu - Histoire d'un Amour -,0
A Static Lullaby,237.42649,80.41,God Bless You (Goddamn it),2005
Scar Symmetry,271.5424,150.086,The Illusionist,2006
Oztara,207.51628,191.929,La Route Est Belle,2005
Sonia Dersion,269.87057000000004,173.93599999999998,Urgence,2004
Christina Aguilera,266.73587000000003,117.984,Pero Me Acuerdo De TA,2000
Headhunter,312.76363,153.55100000000002,Trapped In Reality,0
Eighteen Visions,172.19873,131.079,Our Darkest Days,2006
Baby Huey & The Baby Sitters,288.36526000000003,132.97299999999998,California Dreamin' (LP Version),1971
Elmore James,191.13751000000002,97.03,Dumb Woman Blues,0
Rising Lion,280.45016,88.137,Letting You Back In,0
George Harrison,359.73179,133.38299999999998,Hear Me Lord (2001 Digital Remaster),0
Weezer,180.97587,142.68,Don't Let Go,2001
Rodney O & Joe Cooley,217.41669,107.185,U Don't Hear Me Tho' (Street Mix),1993
Boots Randolph,150.20363,101.485,Lonely Street,1963
Jackson United,204.93016,90.63600000000001,Undertow,2008
The Cosmosamatics,515.97016,61.486999999999995,12 Seasons of Love,0
Bobbie Gentry,177.57995,152.434,Courtyard,1968
Creedence Clearwater Revived,257.59302,121.23200000000001,Have You Ever Seen The Rain,0
The Johnny Otis Orchestra,182.15138000000002,105.26799999999999,Cry Baby,0
B.A.D.,102.03383000000001,95.655,Interlude,0
Luar Na Lubre,251.81995,229.91299999999998,Terra,2001
Circular,59.89832,75.127,Mother,0
Fruko Y Sus Tesos,261.90322000000003,106.76899999999999,A La Memoria Del Muerto,2004
The Bucketheads,365.71383,120.876,Sayin' Dope,1995
The Police,216.42404,123.65700000000001,When The World Is Running Down_ You Make The Best Of What's Still Around,0
Kinky,101.14567,144.954,My Bonnie Lies Over the Ocean,0
The Real Kids,222.11872999999997,147.661,Now You Know,1996
Eddie Boyd,203.36281,84.22399999999999,I'm Sitting Here Waiting,0
Tha Chamba,281.75628,172.287,Korrupted - Remix,0
Jack Orsen & Taktlo$$,200.51546000000002,167.90200000000002,Sex Objekt,0
Olov Johansson_ Catriona Mckay,469.68118,74.046,Rain / Ekoln,0
Shriekback,113.60608,100.15,Reason With The Beast,2005
Hatebreed,136.95955,85.771,As Diehard As They Come (Album Version),2006
John Frizzell,133.19791,210.898,No Unexpected Guests,2002
Sister Hazel,195.36934,140.259,Walls And Cannonballs (Album),2010
J.J. Cale,202.94485,133.398,Trouble In The City,1983
Precious Bryant,193.72363,91.538,Dark Angel,2005
Kings Of Leon,466.65098,114.73,Knocked Up,2007
Selena,388.51873,106.43799999999999,Ven Conmigo/Perdoname (Live),0
Brooke Valentine,261.53751,111.936,Taste Of Dis (Explicit Version),2005
Krystof,262.55627999999996,93.015,Prvni vesela,2006
Claire Hamill,205.42649,101.662,If You'd Only Talk To Me (Bonus Track),0
Los Originales De San Juan,263.6273,179.502,Librado Maldonado,0
Black Flag,1030.19057,70.649,Crass Commercialism,1982
Barbarito Diez,183.43138000000002,85.87799999999999,Flores Negras,0
Aaron Watson,217.39057000000003,155.89600000000002,Rollercoaster Ride,2008
Mary Black,293.92933999999997,163.567,Turning Away,1999
Satan's Host,332.7473,121.553,Metal from Hell...22nd Century,0
The Impressions,159.29424,81.586,The Girl I Find (LP Version),0
Owl City,187.6371,150.066,Panda Bear,2007
Bobby Bland,181.49832,105.927,Drifting From Town To Town,2006
Headliners,169.56036,88.001,Negativ Song,2006
Jane Winther,145.68444,27.163,The Lords Prayer,0
The Rascals,223.89506,113.05799999999999,Nubia (LP Version),0
Blind Blake,186.90567,86.99700000000001,Blake's Worried Blues,0
Emilia,174.81098,86.62,You're My World,0
CA3mplices,307.56526,100.051,Ojos Gitanos,1991
Emilio,165.22404,205.333,Mira Nina,0
Nana Caymmi,216.86812,179.575,Solamente Una Vez,0
Kasia Stankiewicz,304.06485,134.05100000000002,Zolte Slonie,2006
Turisas,146.59873000000002,160.009,Sahti Waari,2004
ChA(c)co Feliciano And Joe King,273.65832,87.976,Nina Nina,2006
Cache Cache,245.49832,125.00299999999999,Only Do for Love,0
David Hudson,320.91382999999996,158.321,Arrival,0
David Summers,321.33179,132.858,Las Murallas De JericA3,0
Rummage,178.12853,95.50299999999999,Megatrend,0
Adr Lavey,194.45506,96.007,In The Name of the Father,0
Bill Boyd's Cowboy Ramblers,203.75465,99.48700000000001,I Can't Tame Wild Women,0
Canis Dirus,722.20689,200.169,A Somber Wind from a Distant Shore (Album),0
Vickie Winans,358.71302000000003,124.194,Little Timmy,0
Justin,149.49832,109.70200000000001,Erica,0
La Portuaria,132.25751,122.113,Marcando El Ritmo Al Caminar,0
Antonis Remos,140.64281,117.671,To Agalma,0
Percy Faith And His Orchestra,152.13669,179.264,Damisela Encantadora,0
Stars Like Fleas,264.51546,103.936,You Are My Memoir,2007
Gaetano Donizetti,206.68036,107.536,Donizetti: Roberto Devereux: L'ore trascorrono...,0
Shakira,148.1922,115.066,Pienso En Ti,1995
Maysa,230.3473,91.191,This Time I'll Be Sweeter,0
Little Freddie King,443.55872999999997,100.01100000000001,Bus Station Blues (Live),0
Ms. Dynamite,286.32771,125.916,Mr. Prime Minister,2005
Andy Russell,156.94322,85.311,I Love You And You Love Me,0
Blink-182,225.12281000000002,200.71599999999998,A New Hope,1997
Selena,329.58648999999997,182.168,Como La Flor (2005 Re-mastering) (Live),0
Kali,349.83137999999997,138.048,Ponto,0
Vickie Winans,287.03302,79.734,Great Is Thy Faithfulness,0
John Brown,151.27465,87.45299999999999,Party In The Burbs,0
Abysmal Dawn,250.3571,125.086,Compulsory Resurrection,2008
Chaotica,243.25179,135.072,Lobotomy,0
Lara & The Gumbo Lickers,232.85506,93.425,The tears I cried,0
Elvin Bishop,254.56281,150.013,Party Til The Cows Come Home,2005
Gordon Jenkins,190.48443999999998,66.988,Don't Cry_ Joe,0
1. Futurologischer Congress,107.49342,80.315,La Excursion,0
Asleep At The Wheel,251.37587000000002,126.53299999999999,Big Balls And Cow Town,0
Neil Innes,190.74567,141.116,Lie Down And Be Counted (2007 Digital Remaster),0
Marcus Miller,409.05098,152.194,Your Amazing Grace (feat. Raul MidA3n),0
Siouxsie,234.55302000000003,115.03299999999999,Into A Swan,2007
Claire Hamill,123.71546000000001,178.725,To The Stars,0
Alan Silvestri,504.05832000000004,154.172,The Joes Mobilize,2009
Sunnyland Slim,147.77424,150.86700000000002,I Got To Quit My Baby,0
Byther Smith,269.7922,94.554,So Unhappy,2004
Dusminguet,199.13098,196.188,San Cristobal,2001
Rudolph Valentino,184.73751000000001,101.62100000000001,Kashmiri Love Song,1992
Sylvia Patricia,259.34322000000003,144.07299999999998,Marca de Amor NAPSo Sai,0
Zeromancer,362.31791,90.027,Ammonite,2009
Regina Belle,274.80771,67.745,If I Ruled The World,2004
Two Man Advantage,50.83383,210.982,The Sweep,0
Green Day,340.79302,101.08,Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05),2005
Ayo,229.25016000000002,128.02200000000002,I Love You,0
Donny Hathaway,231.18322,92.98,This Christmas (LP Version),0
Chico,332.01587,126.93799999999999,Curvy Cola Bottle Body,0
KALIMBA,352.67873,80.484,VolcA!n,2009
SKOLD vs. KMFDM,327.88853,127.0,Alkohol,0
Architecture In Helsinki,345.75628,100.03200000000001,Heart it Races (Frank Tetaz Remix),0
Wailing Souls,214.38648999999998,124.788,Very Well,1979
Kitaro,81.50159000000001,143.291,Village Attack/ The Arrest,1993
Alice In Chains,256.522,107.845,Lesson Learned,2009
Bobby Darin,163.52608,90.18,(I Heard That) Lonesome Whistle,1995
Ini Kamoze,248.92036000000002,100.34200000000001,Here Comes The Hotstepper,1995
9th Wonder featuring Defcon_ Phonte,289.54077,137.534,Almost Genuine,0
The Real Kids,148.06159,179.13,Can't Shake That Girl,0
Ill Nino,180.50567,104.984,What You Deserve (Album Version),2006
De La Ghetto,280.45016,97.02,Es dificil,0
Baroness,270.52362999999997,176.06599999999997,The Sweetest Curse,2009
DMX / Eve / Jadakiss,265.22077,185.09400000000002,We're Back,2003
Melt Banana,51.617509999999996,86.571,Talk Like POP,0
M.I.K.E.,514.7424,140.033,Fuego Caliente,0
Willie Rosario,281.41669,197.458,Un Tipo Como Yo,1999
Jude Taylor & His Burning Flames,260.46648999999996,102.73100000000001,The Thrill Is Gone,1994
Placebo,246.96117999999998,142.116,Slave To The Wage,2000
Metallica,252.3424,167.486,Hit The Lights,1982
Sui Generis,234.52688999999998,124.604,Cancion Para Mi Muerte,0
The Red Telephone,273.55383,117.329,Have You Seen Her,0
T-Bone,229.09342,208.416,Don't Tell Me,0
Bill Douglas,331.07546,105.535,Karuna,0
DJ Spinn featuring Traxman,195.49995,159.959,Lil Mama Getdown,0
The Radio Dept.,256.02567,88.02,Closing Scene,2007
MAPtley CrA1/4e,254.01424,127.745,Get It For Free,1999
Shy FX & T Power,380.44689,88.973,Feelings,2005
Becky Baeling,247.66648999999998,132.892,If You Love Me,2003
Keb' Mo',190.56281,89.96600000000001,Still There For Me,2006
UKW,266.762,97.36200000000001,Allein,0
THE CHIFFONS,166.922,120.712,Doctor Of Hearts (Album Version),0
S. Solis y Orquesta,182.20363,63.007,La Vida En Rosa,0
Commander Cody And His Lost Planet Airmen,188.70812,104.823,Crying Time,1974
Commissioned,342.83057,157.869,You Can Always Come Home,0
Dee Clark,141.19138,91.704,Little Bitty Pretty One,0
Cauterize,240.43057000000002,97.148,Shooting Stars,2003
Laurie Berkner,233.45587,144.71,The Cookie Bakers of the Night,2001
DJ Slugo,199.20934,150.056,Whip It,0
Joi,333.24363,95.973,The Blessing,0
Simon & Garfunkel,194.35057,151.5,Citizen Of The Planet,2004
Beenie Man Featuring Wyclef And Redman,228.04852999999997,79.82300000000001,Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman),0
Robben Ford,298.37016,111.90299999999999,Something For The Pain,2002
Greater Vision,223.76443999999998,135.955,Everyone_ Everywhere_ Everytime,0
Anti-Flag,359.6273,141.334,This Is NOT a Crass Song,1999
Joe Lynn Turner,247.7971,86.665,Soul Searcher,0
Rickie Lee Jones,221.12607999999997,70.331,Skeletons (Live Acoustic Version),0
Hysterie,389.642,130.032,Imagination,2005
Aesop Rock,234.52688999999998,167.90900000000002,Flashflood,2001
Bobby Vee,227.05587000000003,117.454,What To Do Crying Waiting Hoping Learning The Game,0
Alfredo GutiA(c)rrez,130.16771,86.199,El niA+-o de la calle,0
Shelby Lynne,290.97751,121.773,Old Times Sake,2005
Tora Tora,229.8771,140.984,Wasted Love,0
Franz Ferdinand,195.13423999999998,143.679,Eleanor Put Your Boots On,2005
Hot Chip,181.02812,126.14,Ass Attack (Four Tet Remix),2004
Gal Costa,193.35791,137.941,Canta Brasil,1981
Kathy Mattea,44.64281,146.894,Sally In the Garden,2008
James Taylor,324.85832,102.756,Steamroller Blues,0
Der Moderne Man,183.30077,147.679,Heute,0
Jeff Beck,286.27546,145.917,A Day In The Life (Album Version),0
Taboo,301.71383,131.968,Sous la Tour Eiffel,0
BigElf,298.13506,64.006,Falling Bombs,2003
Tanto Metro & Devonte,207.56853,105.671,Sometimes,0
Ray Kane,107.7024,163.385,Wa'ahila (Instrumental - Bonus Track),0
Ashes to Ashes,254.32771,94.88799999999999,Drive In Saturday - (Tribute to David Bowie),0
Kelly Clarkson,230.63465,135.914,My Life Would Suck Without You,2009
Fudge Tunnel,124.94322,120.70299999999999,Bed Crumbs,1991
Edgar Bori,264.61995,117.295,J'l'ai pas dit,0
Jimmy Witherspoon,147.69586999999999,94.105,I'm Just Wonderin' Part 2,0
Eliane Elias,326.42567,95.111,No More Blues (Chega de Saudade),1992
Dave Eggar,225.04443999999998,100.89299999999999,Wave,2002
Donnie Brooks,174.34077,113.08200000000001,What'd I Say,2001
2raumwohnung,357.85098,125.995,Ja (Hanno's Poppersmonstermix),2007
SOJA,235.17995,145.94899999999998,Time to come true,0
Dinosaur Jr.,271.12444,152.461,Whatever's Cool With Me (LP Version),1991
Ulytau,233.76934,140.13,Winter (Four Seasons),0
The Nelons,200.202,108.914,Hallelujah,0
The Exies,201.87383,113.32600000000001,Creeper Kamikaze,2003
Babylon Disco,208.90077,89.927,Error,2007
Kaija Koo,227.36934,121.98100000000001,Seuraavassa elA$?mA$?ssA$?,1995
Gus Viseur,180.00933999999998,90.177,Fausse monnaie,2000
Dino,245.39382999999998,95.179,Chariots Of Fire,0
GG Allin,121.70403999999999,74.82,I Live to Be Hated,0
Zimbabwe Legit,235.91137999999998,100.145,Siyabonga (Unreleased Bonus Track),0
Spinal Tap,235.41506,129.31799999999998,The Majesty Of Rock,1992
Der Moderne Man,159.55546,105.29,Blaue Matrosen (live),0
Buzzcocks,219.19302000000002,176.153,Strange Thing,1980
Stanley Clarke,282.69669,84.064,Journey To Love,1975
La Portuaria,148.00933999999998,112.071,Alguna Vez,0
Hemdale,107.57179,108.917,Rotting Fumes,0
Jesse Malin and The St. Marks Social,243.722,126.105,Revelations,2007
3 Doors Down,230.42567000000003,86.82,It's Not Me,2003
Ma Rainey,188.94322,99.07600000000001,Ma Rainey's Black Bottom,1927
Zombie Girl,260.54485,129.984,I Want It,2006
Daniel Johnston,311.53587000000005,106.742,Story Of An Artist (Don't Be Scared),0
Niraj Chag,262.5824,90.01299999999999,Sajana (Ft Faheem Mazhar),0
JoAPSo Gilberto,197.19791,127.78200000000001,Segredo,2000
Bone Thugs-N-Harmony,255.73832000000002,101.167,Murder One,2000
Ultraviolence,367.41179,174.57,I Destructor (Lenny Dee Mix),0
Los Chichos,191.68608,150.955,No Quieras Marcharte,1984
Christian McBride,692.06159,121.20100000000001,D Shuffle Jam (Part 2),0
Jim Kweskin,208.90077,160.981,When I Was A Cowboy (Western Plains) (LP Version),0
Utopia,239.59465,173.84099999999998,On My Feet Again,0
Foxy Brown,222.92853,93.056,If I...,0
Muse,156.96934,127.54700000000001,Bedroom Acoustics,0
String Trio Of New York,392.4371,130.316,Ju Ju,0
Enthroned,89.15545999999999,90.66,Ad Te Clamamus Exsvles Mortva Liberi,2010
Mastodon,280.21506,173.205,Deep Sea Creature,2001
RamA3n Vargas;Vladimir Jurowski,278.38649,127.113,Werther - Lyric Drama in four Acts/Act I/Alors_ c'est bien ici la maison du bailli?,0
Portable,362.60526,116.005,Theresa,2003
Hank Locklin,146.83383,90.61,Danny Boy,0
Lili Ivanova,253.70077,124.025,Pak shte te obicham,0
Wailing Souls,204.85179,146.445,Old Broom,1981
Furry Lewis,171.49342,136.915,Good Looking Girl Blues,0
BrAPderna Djup,126.6673,135.407,RAY=skevA$?rsrock,0
Jo-El Sonnier,233.01179,169.235,Cajun Blood,0
Naughty By Nature;Naughty By Nature featuring Zhane,213.91627999999997,91.98100000000001,Jamboree,0
Murskahumppa,145.76281,130.756,Poikamies (2009),0
Vanessa Bell Armstrong,231.54892999999998,120.977,Til The Victory's Won,0
Radiohead,267.20608,150.84799999999998,Subterranean Homesick Alien,1997
Dave Hollister,305.34485,118.052,Tell Me Why,2006
Seamus Egan,205.21751,60.11,Lullaby,0
Arthur Tracy,161.38404,138.25,Dance_ Gypsy_ Dance,0
Angelo Badalamenti,168.51546000000002,67.405,Love Me,0
C.C. Adcock,121.0771,172.71599999999998,Good Loving,0
DMX,222.09261,106.76899999999999,Damien,1998
James Horner,269.7922,76.499,The President's Speech,1998
Kitaro,43.51955,35.931,Trong Com,1993
Las Ketchup,171.80688999999998,167.954,Doble Bombo,2006
C-Side & Petit Mal,212.47955,135.08700000000002,Mudhump,0
Don Gibson,152.58077,80.738,A Legend In My Time,1987
Jewel,529.91955,85.316,Serve The Ego (Hani Num Dub),0
John Legend [feat. Buju Banton],184.73751000000001,162.876,Fall In Love [Rub A Dub Mix],0
Izzy,277.10649,88.76100000000001,Going Home,0
Nick Cave & The Bad Seeds,283.74159,116.62100000000001,Still In Love,2003
Bury Your Dead,290.63791000000003,123.635,Closed Eyes,2009
Our Time Down Here,75.49342,126.4,Big Guys Throw Cones,0
Pee Wee King,154.69669,89.20100000000001,Railroad Boogie,0
Acorps de Rue,194.79465,73.13600000000001,Chanson RA(c)aliste,0
The Nelons,91.95057,72.001,I've Won (Introduction - Speaking),0
Les Blaireaux,297.76934,140.173,Le gardien de musA(c)e,2007
Bersuit Vergarabat,307.35627999999997,135.982,Sencillamente,2005
G-Unit,242.52036,88.04299999999999,Poppin' Them Thangs,2003
Saosin,212.29668999999998,85.029,Bury Your Head,2005
John Williams,157.28281,138.50799999999998,American Journey/IV. Arts and Sports,0
Pardesi,309.26322000000005,106.43799999999999,Shuncata Penda,0
Baby Grand,294.55627999999996,114.01100000000001,Melodica,0
DJ Ostkurve,207.43791000000002,137.951,Sailing,0
Roy Rogers,154.53995,121.815,Hi Ho Silver,0
Reni,222.14485,92.68,Slamka Spasa,0
Leonard Kwan,202.91873,83.065,Kanaka 'o Mose,0
Steve Riley & The Mamou Playboys,182.22975,225.669,Between Eunice & Opelousas,1995
Falco,252.96934,94.777,Monarchy Now,1992
New Roanoke Jug Band,178.20689,96.212,When Those Two Towers Fell,0
Warren Barfield,207.51628,117.985,Shadow,2006
Dilated Peoples,149.91628,165.546,Big Business,2004
Orquesta Broadway,226.66404,95.243,La Sitiera,0
Fever Ray,280.24118,64.811,I'm Not Done,2009
Charles Williams,64.05179,102.95,Close Up,0
Bob Wills,201.76934,95.655,Sittin' On Top of the Wolrd,0
David Martin,286.4322,133.925,It Must Be,0
The Animals_ Sonny Boy Williamson,463.49015999999995,81.111,Bo Diddley,1973
MN,378.06975,136.95,The Truth,0
T-Bone Walker,123.29751,162.855,Teenage Baby (Digitally Remastered),0
Floor,144.92689,144.803,Ignis,2009
Michael Card,163.082,122.40299999999999,So Many Books ... (The Word Album Version),0
Walter Jackson,156.68200000000002,78.453,What Would You Do,2006
Megadrums,237.24362999999997,118.713,Drummer's Circle,0
Justin,275.85261,81.38,Kong,0
Tim Exile,80.3522,141.836,Post-Toxic Finger Disorder,2006
Alex Theory,317.88363,100.295,Lotus Kiss,0
Bizzy Bone Presents,50.9122,81.90100000000001,Intro,2004
Marcel Mouloudji,110.34076999999999,77.5,Qui Donc A ChangA(c) ?,0
Jerry Reed,138.4224,201.951,When You're Hot_ You're Hot,0
George Lopez,270.68036,101.455,Church Hangover,2006
Cinder,218.61832,157.909,The Ride (Album),2006
Speedball,212.21832,159.702,No Survivors,1998
Johnny Cash,112.95302,118.041,I Got Stripes (Live),2006
Rui Da Silva,448.62649000000005,123.007,The Contracting Perception Of Consciousness,0
Autumnblaze,286.24934,119.428,Her Golden Robe In Silence Veiled,1999
Sister Rosetta Tharpe,156.42077,89.995,Two Little Fishes_ Five Loaves Of Bread,0
Hatesex,307.87872999999996,180.12900000000002,The Greed Of Our Stare,0
Kris Kristofferson,194.37669,74.809,Same Old Song,1974
Gary Moore,198.79138,100.081,Rockin' Every Night (Live),2005
Christina Aguilera,347.84608,152.214,Walk Away,2002
Maurane / Lara Fabian,198.86975,107.087,Mais La Vie,2003
Rita Chiarelli,237.7922,90.28200000000001,Doggin' Around,2004
Kiprich,208.3522,183.827,Dem a Talk,0
Pepe Kalle,366.13178999999997,140.316,Roger Milla (Stadium Mix),0
Jaime Urrutia,233.50812000000002,102.165,La sangre de tu tristeza (con Dani Martin_ directo Enjoy 07),0
David Tao,242.59873,151.882,Everything's Gone,0
Goatwhore,225.64526,110.994,Forever Consumed Oblivion,2006
SA(c)amus Egan,276.16607999999997,201.65099999999998,McDermott's / Boys of Blue Hill,0
Superchumbo,673.2273,127.992,Irresistible! (Maurel & Fauvrelle LESS Mix),0
We Show Up On Radar,124.47301999999999,79.226,Red Balloon,0
Gabinete Caligari,304.32608,109.051,El Arte De Amar,1989
SUMO,215.11791000000002,101.742,Pinini Reggae,1989
The Clark Sisters,329.74322,101.988,I Won't Let You Go Till You Bless My Soul (Album Version),0
Hank Locklin,149.2371,106.941,Rio Grande Waltz,0
Tanto Metro & Devonte,207.33342,195.976,Honey I Sugar Pie,2003
Basic Channel,793.62567,127.92299999999999,Phylyps Trak II/II,1994
Tammy Wynette,159.60771,105.20200000000001,Stand By Your Man,1968
Whitesnake,209.99791000000002,145.689,Young Blood (2007 Digital Remaster),0
Chet Atkins,173.68771,98.117,Get Up & Go,0
Eddie Cano,225.17506,165.263,The Trolley Song (Live Album Version),0
